,symbol,close,tradingDate,symbol,open,tradingDate,Change,Type
22,VNM,85.4,2021-09-08,VNM,86.3,2021-09-08,-0.8999999999999915,2.0
23,VNM,86.3,2021-09-07,VNM,87.8,2021-09-07,-1.5,2.0
24,VNM,86.8,2021-09-06,VNM,86.8,2021-09-06,0.0,3.0
25,VNM,86.603,2021-09-01,VNM,85.915,2021-09-01,0.6879999999999882,1.0
26,VNM,85.915,2021-08-31,VNM,86.014,2021-08-31,-0.09899999999998954,2.0
27,VNM,85.915,2021-08-30,VNM,85.62,2021-08-30,0.2950000000000017,1.0
28,VNM,85.522,2021-08-27,VNM,85.915,2021-08-27,-0.3930000000000007,2.0
29,VNM,85.522,2021-08-26,VNM,85.424,2021-08-26,0.09799999999999898,1.0
30,VNM,85.424,2021-08-25,VNM,84.932,2021-08-25,0.49200000000000443,1.0
31,VNM,84.834,2021-08-24,VNM,84.637,2021-08-24,0.19700000000000273,1.0
32,VNM,84.539,2021-08-23,VNM,86.21,2021-08-23,-1.6709999999999923,2.0
33,VNM,86.308,2021-08-20,VNM,88.766,2021-08-20,-2.4579999999999984,2.0
34,VNM,88.766,2021-08-19,VNM,88.963,2021-08-19,-0.19699999999998852,2.0
35,VNM,88.471,2021-08-18,VNM,87.98,2021-08-18,0.49099999999999966,1.0
36,VNM,87.783,2021-08-17,VNM,88.078,2021-08-17,-0.2950000000000017,2.0
37,VNM,87.98,2021-08-16,VNM,88.373,2021-08-16,-0.3930000000000007,2.0
38,VNM,88.373,2021-08-13,VNM,88.864,2021-08-13,-0.49099999999999966,2.0
39,VNM,88.963,2021-08-12,VNM,89.257,2021-08-12,-0.29400000000001114,2.0
40,VNM,89.356,2021-08-11,VNM,88.373,2021-08-11,0.9829999999999899,1.0
41,VNM,87.881,2021-08-10,VNM,86.505,2021-08-10,1.3760000000000048,1.0
42,VNM,86.21,2021-08-09,VNM,85.719,2021-08-09,0.49099999999999966,1.0
43,VNM,85.719,2021-08-06,VNM,85.424,2021-08-06,0.2949999999999875,1.0
44,VNM,85.129,2021-08-05,VNM,85.424,2021-08-05,-0.2950000000000017,2.0
45,VNM,85.62,2021-08-04,VNM,86.014,2021-08-04,-0.39399999999999125,2.0
46,VNM,85.62,2021-08-03,VNM,85.129,2021-08-03,0.49099999999999966,1.0
47,VNM,85.031,2021-08-02,VNM,84.736,2021-08-02,0.2950000000000017,1.0
48,VNM,84.637,2021-07-30,VNM,85.325,2021-07-30,-0.6880000000000024,2.0
49,VNM,85.325,2021-07-29,VNM,85.522,2021-07-29,-0.19700000000000273,2.0
50,VNM,85.424,2021-07-28,VNM,85.62,2021-07-28,-0.19599999999999795,2.0
51,VNM,86.014,2021-07-27,VNM,87.39,2021-07-27,-1.3760000000000048,2.0
52,VNM,87.39,2021-07-26,VNM,86.505,2021-07-26,0.8850000000000051,1.0
53,VNM,86.112,2021-07-23,VNM,85.325,2021-07-23,0.7869999999999919,1.0
54,VNM,85.325,2021-07-22,VNM,84.048,2021-07-22,1.277000000000001,1.0
55,VNM,83.851,2021-07-21,VNM,83.949,2021-07-21,-0.09799999999999898,2.0
56,VNM,84.441,2021-07-20,VNM,83.556,2021-07-20,0.8850000000000051,1.0
57,VNM,83.556,2021-07-19,VNM,82.966,2021-07-19,0.5900000000000034,1.0
58,VNM,84.441,2021-07-16,VNM,84.048,2021-07-16,0.3930000000000007,1.0
59,VNM,83.753,2021-07-15,VNM,83.556,2021-07-15,0.19700000000000273,1.0
60,VNM,83.556,2021-07-14,VNM,83.556,2021-07-14,0.0,3.0
61,VNM,82.868,2021-07-13,VNM,84.637,2021-07-13,-1.7690000000000055,2.0
62,VNM,84.834,2021-07-12,VNM,86.014,2021-07-12,-1.1799999999999926,2.0
63,VNM,85.522,2021-07-09,VNM,86.8,2021-07-09,-1.2779999999999916,2.0
64,VNM,86.898,2021-07-08,VNM,86.702,2021-07-08,0.19599999999999795,1.0
65,VNM,88.274,2021-07-07,VNM,85.522,2021-07-07,2.7519999999999953,1.0
66,VNM,85.522,2021-07-06,VNM,87.881,2021-07-06,-2.3589999999999947,2.0
67,VNM,87.685,2021-07-05,VNM,88.569,2021-07-05,-0.8840000000000003,2.0
68,VNM,88.569,2021-07-02,VNM,89.454,2021-07-02,-0.8849999999999909,2.0
69,VNM,89.356,2021-07-01,VNM,89.061,2021-07-01,0.2949999999999875,1.0
70,VNM,88.864,2021-06-30,VNM,89.454,2021-06-30,-0.5899999999999892,2.0
71,VNM,89.454,2021-06-29,VNM,88.274,2021-06-29,1.1799999999999926,1.0
72,VNM,87.685,2021-06-28,VNM,88.471,2021-06-28,-0.7860000000000014,2.0
73,VNM,88.176,2021-06-25,VNM,87.193,2021-06-25,0.9830000000000041,1.0
74,VNM,87.193,2021-06-24,VNM,88.373,2021-06-24,-1.1800000000000068,2.0
75,VNM,88.471,2021-06-23,VNM,89.061,2021-06-23,-0.5900000000000034,2.0
76,VNM,89.061,2021-06-22,VNM,89.454,2021-06-22,-0.39299999999998647,2.0
77,VNM,89.061,2021-06-21,VNM,90.437,2021-06-21,-1.3759999999999906,2.0
78,VNM,90.535,2021-06-18,VNM,89.847,2021-06-18,0.6880000000000024,1.0
79,VNM,89.454,2021-06-17,VNM,89.454,2021-06-17,0.0,3.0
80,VNM,90.241,2021-06-16,VNM,91.125,2021-06-16,-0.8840000000000003,2.0
81,VNM,91.322,2021-06-15,VNM,91.027,2021-06-15,0.2950000000000017,1.0
82,VNM,90.929,2021-06-14,VNM,90.929,2021-06-14,0.0,3.0
83,VNM,90.437,2021-06-11,VNM,90.634,2021-06-11,-0.19700000000000273,2.0
84,VNM,90.634,2021-06-10,VNM,87.881,2021-06-10,2.753,1.0
85,VNM,87.586,2021-06-09,VNM,88.274,2021-06-09,-0.6880000000000024,2.0
86,VNM,88.176,2021-06-08,VNM,87.98,2021-06-08,0.19599999999999795,1.0
87,VNM,87.881,2021-06-07,VNM,87.98,2021-06-07,-0.09900000000000375,2.0
88,VNM,86.898,2021-06-04,VNM,87.675,2021-06-04,-0.777000000000001,2.0
89,VNM,87.578,2021-06-03,VNM,87.384,2021-06-03,0.19400000000000261,1.0
90,VNM,86.801,2021-06-02,VNM,86.996,2021-06-02,-0.19499999999999318,2.0
91,VNM,87.287,2021-06-01,VNM,87.869,2021-06-01,-0.5819999999999936,2.0
92,VNM,87.869,2021-05-31,VNM,89.132,2021-05-31,-1.2630000000000052,2.0
93,VNM,88.451,2021-05-28,VNM,88.355,2021-05-28,0.09599999999998943,1.0
94,VNM,87.869,2021-05-27,VNM,88.743,2021-05-27,-0.8739999999999952,2.0
95,VNM,88.355,2021-05-26,VNM,87.384,2021-05-26,0.9710000000000036,1.0
96,VNM,87.869,2021-05-25,VNM,88.549,2021-05-25,-0.6800000000000068,2.0
97,VNM,88.549,2021-05-24,VNM,87.384,2021-05-24,1.1650000000000063,1.0
98,VNM,86.607,2021-05-21,VNM,85.345,2021-05-21,1.2620000000000005,1.0
99,VNM,85.441,2021-05-20,VNM,85.345,2021-05-20,0.09600000000000364,1.0
100,VNM,84.957,2021-05-19,VNM,85.248,2021-05-19,-0.291000000000011,2.0
101,VNM,84.471,2021-05-18,VNM,84.957,2021-05-18,-0.48599999999999,2.0
102,VNM,84.665,2021-05-17,VNM,86.898,2021-05-17,-2.23299999999999,2.0
103,VNM,86.898,2021-05-14,VNM,88.451,2021-05-14,-1.5529999999999973,2.0
104,VNM,87.869,2021-05-13,VNM,88.355,2021-05-13,-0.4860000000000042,2.0
105,VNM,89.132,2021-05-12,VNM,87.481,2021-05-12,1.6510000000000105,1.0
106,VNM,88.549,2021-05-11,VNM,90.782,2021-05-11,-2.23299999999999,2.0
107,VNM,90.297,2021-05-10,VNM,84.471,2021-05-10,5.825999999999993,1.0
108,VNM,84.471,2021-05-07,VNM,86.413,2021-05-07,-1.941999999999993,2.0
109,VNM,86.996,2021-05-06,VNM,89.325,2021-05-06,-2.3290000000000077,2.0
110,VNM,89.325,2021-05-05,VNM,88.937,2021-05-05,0.38800000000000523,1.0
111,VNM,88.937,2021-05-04,VNM,90.297,2021-05-04,-1.3599999999999994,2.0
112,VNM,90.782,2021-04-29,VNM,90.976,2021-04-29,-0.19400000000000261,2.0
113,VNM,90.976,2021-04-28,VNM,92.918,2021-04-28,-1.9420000000000073,2.0
114,VNM,92.918,2021-04-27,VNM,93.209,2021-04-27,-0.2909999999999968,2.0
115,VNM,93.209,2021-04-26,VNM,94.18,2021-04-26,-0.9710000000000036,2.0
116,VNM,96.607,2021-04-23,VNM,95.151,2021-04-23,1.456000000000003,1.0
117,VNM,95.151,2021-04-22,VNM,96.414,2021-04-22,-1.2630000000000052,2.0
118,VNM,96.414,2021-04-20,VNM,94.18,2021-04-20,2.2339999999999947,1.0
119,VNM,93.307,2021-04-19,VNM,94.083,2021-04-19,-0.7759999999999962,2.0
120,VNM,94.083,2021-04-16,VNM,95.734,2021-04-16,-1.6509999999999962,2.0
121,VNM,96.219,2021-04-15,VNM,96.705,2021-04-15,-0.4860000000000042,2.0
122,VNM,96.414,2021-04-14,VNM,97.093,2021-04-14,-0.679000000000002,2.0
123,VNM,97.093,2021-04-13,VNM,97.87,2021-04-13,-0.777000000000001,2.0
124,VNM,97.093,2021-04-12,VNM,97.093,2021-04-12,0.0,3.0
125,VNM,96.898,2021-04-09,VNM,96.996,2021-04-09,-0.09799999999999898,2.0
126,VNM,96.996,2021-04-08,VNM,97.481,2021-04-08,-0.48499999999999943,2.0
127,VNM,97.19,2021-04-07,VNM,98.064,2021-04-07,-0.8739999999999952,2.0
128,VNM,98.549,2021-04-06,VNM,99.617,2021-04-06,-1.0679999999999978,2.0
129,VNM,99.617,2021-04-05,VNM,101.463,2021-04-05,-1.8459999999999894,2.0
130,VNM,99.715,2021-04-02,VNM,99.52,2021-04-02,0.1950000000000074,1.0
131,VNM,98.064,2021-04-01,VNM,95.636,2021-04-01,2.4279999999999973,1.0
132,VNM,95.54,2021-03-31,VNM,96.219,2021-03-31,-0.6789999999999878,2.0
133,VNM,96.316,2021-03-30,VNM,96.705,2021-03-30,-0.3889999999999958,2.0
134,VNM,96.122,2021-03-29,VNM,95.248,2021-03-29,0.8739999999999952,1.0
135,VNM,94.569,2021-03-26,VNM,95.151,2021-03-26,-0.5819999999999936,2.0
136,VNM,95.636,2021-03-25,VNM,96.122,2021-03-25,-0.4860000000000042,2.0
137,VNM,95.831,2021-03-24,VNM,96.705,2021-03-24,-0.8739999999999952,2.0
138,VNM,97.287,2021-03-23,VNM,97.676,2021-03-23,-0.3889999999999958,2.0
139,VNM,97.87,2021-03-22,VNM,98.744,2021-03-22,-0.8739999999999952,2.0
140,VNM,98.744,2021-03-19,VNM,99.229,2021-03-19,-0.48499999999999943,2.0
141,VNM,99.52,2021-03-18,VNM,98.064,2021-03-18,1.456000000000003,1.0
142,VNM,97.579,2021-03-17,VNM,98.064,2021-03-17,-0.48499999999999943,2.0
143,VNM,98.064,2021-03-16,VNM,99.229,2021-03-16,-1.1650000000000063,2.0
144,VNM,99.229,2021-03-15,VNM,99.811,2021-03-15,-0.5820000000000078,2.0
145,VNM,99.229,2021-03-12,VNM,100.006,2021-03-12,-0.777000000000001,2.0
146,VNM,99.811,2021-03-11,VNM,99.52,2021-03-11,0.291000000000011,1.0
147,VNM,98.161,2021-03-10,VNM,97.579,2021-03-10,0.5820000000000078,1.0
148,VNM,97.579,2021-03-09,VNM,98.161,2021-03-09,-0.5820000000000078,2.0
149,VNM,99.229,2021-03-08,VNM,100.394,2021-03-08,-1.1650000000000063,2.0
150,VNM,100.006,2021-03-05,VNM,100.103,2021-03-05,-0.0969999999999942,2.0
151,VNM,100.394,2021-03-04,VNM,102.142,2021-03-04,-1.7479999999999905,2.0
152,VNM,101.463,2021-03-03,VNM,101.754,2021-03-03,-0.291000000000011,2.0
153,VNM,101.851,2021-03-02,VNM,103.113,2021-03-02,-1.2620000000000005,2.0
154,VNM,102.53,2021-03-01,VNM,102.433,2021-03-01,0.0969999999999942,1.0
155,VNM,101.754,2021-02-26,VNM,100.589,2021-02-26,1.1650000000000063,1.0
156,VNM,101.559,2021-02-25,VNM,102.821,2021-02-25,-1.2620000000000005,2.0
157,VNM,102.725,2021-02-24,VNM,103.89,2021-02-24,-1.1650000000000063,2.0
158,VNM,103.89,2021-02-23,VNM,104.375,2021-02-23,-0.48499999999999943,2.0
159,VNM,104.375,2021-02-22,VNM,104.278,2021-02-22,0.0969999999999942,1.0
160,VNM,104.861,2021-02-19,VNM,104.666,2021-02-19,0.1950000000000074,1.0
161,VNM,105.831,2021-02-18,VNM,105.54,2021-02-18,0.2909999999999968,1.0
162,VNM,105.54,2021-02-17,VNM,104.861,2021-02-17,0.679000000000002,1.0
163,VNM,104.861,2021-02-09,VNM,102.239,2021-02-09,2.622,1.0
164,VNM,102.239,2021-02-08,VNM,106.414,2021-02-08,-4.174999999999997,2.0
165,VNM,106.414,2021-02-05,VNM,105.443,2021-02-05,0.9710000000000036,1.0
166,VNM,105.637,2021-02-04,VNM,106.511,2021-02-04,-0.8739999999999952,2.0
167,VNM,106.511,2021-02-03,VNM,103.307,2021-02-03,3.2039999999999935,1.0
168,VNM,103.307,2021-02-02,VNM,99.326,2021-02-02,3.9810000000000088,1.0
169,VNM,99.715,2021-02-01,VNM,100.006,2021-02-01,-0.2909999999999968,2.0
170,VNM,99.811,2021-01-29,VNM,93.209,2021-01-29,6.602000000000004,1.0
171,VNM,93.307,2021-01-28,VNM,97.093,2021-01-28,-3.7860000000000014,2.0
172,VNM,100.297,2021-01-27,VNM,102.918,2021-01-27,-2.6210000000000093,2.0
173,VNM,103.599,2021-01-26,VNM,104.957,2021-01-26,-1.3579999999999899,2.0
174,VNM,105.054,2021-01-25,VNM,105.735,2021-01-25,-0.6809999999999974,2.0
175,VNM,105.54,2021-01-22,VNM,106.997,2021-01-22,-1.4569999999999936,2.0
176,VNM,107.093,2021-01-21,VNM,106.705,2021-01-21,0.38800000000000523,1.0
177,VNM,105.831,2021-01-20,VNM,105.637,2021-01-20,0.19400000000000261,1.0
178,VNM,104.569,2021-01-19,VNM,110.006,2021-01-19,-5.436999999999998,2.0
179,VNM,110.006,2021-01-18,VNM,110.88,2021-01-18,-0.8739999999999952,2.0
180,VNM,110.589,2021-01-15,VNM,110.201,2021-01-15,0.38800000000000523,1.0
181,VNM,109.812,2021-01-14,VNM,111.074,2021-01-14,-1.2620000000000005,2.0
182,VNM,111.172,2021-01-13,VNM,112.92,2021-01-13,-1.7480000000000047,2.0
183,VNM,112.92,2021-01-12,VNM,113.113,2021-01-12,-0.19299999999999784,2.0
184,VNM,112.53,2021-01-11,VNM,109.229,2021-01-11,3.301000000000002,1.0
185,VNM,108.744,2021-01-08,VNM,108.259,2021-01-08,0.48499999999999943,1.0
186,VNM,107.191,2021-01-07,VNM,106.802,2021-01-07,0.3889999999999958,1.0
187,VNM,106.608,2021-01-06,VNM,107.774,2021-01-06,-1.1659999999999968,2.0
188,VNM,107.579,2021-01-05,VNM,105.735,2021-01-05,1.843999999999994,1.0
189,VNM,105.152,2021-01-04,VNM,105.536,2021-01-04,-0.38400000000000034,2.0
190,VNM,104.671,2020-12-31,VNM,104.864,2020-12-31,-0.19299999999999784,2.0
191,VNM,104.671,2020-12-30,VNM,105.055,2020-12-30,-0.38400000000000034,2.0
192,VNM,105.055,2020-12-29,VNM,104.864,2020-12-29,0.1910000000000025,1.0
193,VNM,104.575,2020-12-28,VNM,104.959,2020-12-28,-0.38400000000000034,2.0
194,VNM,104.864,2020-12-25,VNM,104.671,2020-12-25,0.19299999999999784,1.0
195,VNM,104.575,2020-12-24,VNM,106.018,2020-12-24,-1.4429999999999978,2.0
196,VNM,106.018,2020-12-23,VNM,105.73,2020-12-23,0.2879999999999967,1.0
197,VNM,105.73,2020-12-22,VNM,106.69,2020-12-22,-0.9599999999999937,2.0
198,VNM,106.787,2020-12-21,VNM,106.21,2020-12-21,0.5770000000000124,1.0
199,VNM,106.21,2020-12-18,VNM,106.306,2020-12-18,-0.09600000000000364,2.0
200,VNM,106.21,2020-12-17,VNM,106.787,2020-12-17,-0.5770000000000124,2.0
201,VNM,107.365,2020-12-16,VNM,106.98,2020-12-16,0.3849999999999909,1.0
202,VNM,106.98,2020-12-15,VNM,108.711,2020-12-15,-1.7309999999999945,2.0
203,VNM,109.097,2020-12-14,VNM,108.519,2020-12-14,0.5779999999999887,1.0
204,VNM,108.327,2020-12-11,VNM,107.749,2020-12-11,0.578000000000003,1.0
205,VNM,107.749,2020-12-10,VNM,106.114,2020-12-10,1.634999999999991,1.0
206,VNM,105.536,2020-12-09,VNM,105.825,2020-12-09,-0.2890000000000015,2.0
207,VNM,105.055,2020-12-08,VNM,105.922,2020-12-08,-0.8669999999999902,2.0
208,VNM,105.825,2020-12-07,VNM,104.864,2020-12-07,0.9609999999999985,1.0
209,VNM,104.864,2020-12-04,VNM,105.343,2020-12-04,-0.4789999999999992,2.0
210,VNM,105.343,2020-12-03,VNM,104.864,2020-12-03,0.4789999999999992,1.0
211,VNM,104.864,2020-12-02,VNM,105.44,2020-12-02,-0.5759999999999934,2.0
212,VNM,105.536,2020-12-01,VNM,103.227,2020-12-01,2.3089999999999975,1.0
213,VNM,104.093,2020-11-30,VNM,105.633,2020-11-30,-1.539999999999992,2.0
214,VNM,105.633,2020-11-27,VNM,105.73,2020-11-27,-0.09700000000000841,2.0
215,VNM,105.73,2020-11-26,VNM,106.69,2020-11-26,-0.9599999999999937,2.0
216,VNM,106.306,2020-11-25,VNM,105.44,2020-11-25,0.8659999999999997,1.0
217,VNM,105.44,2020-11-24,VNM,106.402,2020-11-24,-0.9620000000000033,2.0
218,VNM,106.402,2020-11-23,VNM,106.787,2020-11-23,-0.3850000000000051,2.0
219,VNM,106.69,2020-11-20,VNM,105.73,2020-11-20,0.9599999999999937,1.0
220,VNM,105.536,2020-11-19,VNM,105.248,2020-11-19,0.2879999999999967,1.0
221,VNM,105.248,2020-11-18,VNM,103.901,2020-11-18,1.3470000000000084,1.0
222,VNM,103.517,2020-11-17,VNM,103.131,2020-11-17,0.3859999999999957,1.0
223,VNM,103.035,2020-11-16,VNM,103.42,2020-11-16,-0.3850000000000051,2.0
224,VNM,103.323,2020-11-13,VNM,102.939,2020-11-13,0.38400000000000034,1.0
225,VNM,102.939,2020-11-12,VNM,103.42,2020-11-12,-0.48100000000000875,2.0
226,VNM,103.42,2020-11-11,VNM,103.805,2020-11-11,-0.3850000000000051,2.0
227,VNM,103.42,2020-11-10,VNM,104.959,2020-11-10,-1.5390000000000015,2.0
228,VNM,104.671,2020-11-09,VNM,104.864,2020-11-09,-0.19299999999999784,2.0
229,VNM,104.671,2020-11-06,VNM,105.055,2020-11-06,-0.38400000000000034,2.0
230,VNM,104.671,2020-11-05,VNM,103.901,2020-11-05,0.7700000000000102,1.0
231,VNM,103.901,2020-11-04,VNM,103.901,2020-11-04,0.0,3.0
232,VNM,103.612,2020-11-03,VNM,103.517,2020-11-03,0.09499999999999886,1.0
233,VNM,103.517,2020-11-02,VNM,102.939,2020-11-02,0.578000000000003,1.0
234,VNM,103.901,2020-10-30,VNM,102.939,2020-10-30,0.9620000000000033,1.0
235,VNM,102.843,2020-10-29,VNM,102.458,2020-10-29,0.3850000000000051,1.0
236,VNM,103.323,2020-10-28,VNM,104.864,2020-10-28,-1.541000000000011,2.0
237,VNM,105.44,2020-10-27,VNM,105.825,2020-10-27,-0.3850000000000051,2.0
238,VNM,106.306,2020-10-26,VNM,106.787,2020-10-26,-0.48100000000000875,2.0
239,VNM,105.825,2020-10-23,VNM,103.42,2020-10-23,2.405000000000001,1.0
240,VNM,102.651,2020-10-22,VNM,102.746,2020-10-22,-0.09499999999999886,2.0
241,VNM,102.362,2020-10-21,VNM,102.458,2020-10-21,-0.09600000000000364,2.0
242,VNM,102.169,2020-10-20,VNM,103.227,2020-10-20,-1.058000000000007,2.0
243,VNM,103.612,2020-10-19,VNM,103.323,2020-10-19,0.2890000000000015,1.0
244,VNM,103.323,2020-10-16,VNM,103.42,2020-10-16,-0.09700000000000841,2.0
245,VNM,103.42,2020-10-15,VNM,103.709,2020-10-15,-0.2890000000000015,2.0
246,VNM,103.323,2020-10-14,VNM,103.035,2020-10-14,0.2879999999999967,1.0
247,VNM,103.035,2020-10-13,VNM,102.939,2020-10-13,0.09600000000000364,1.0
248,VNM,102.939,2020-10-12,VNM,102.746,2020-10-12,0.19299999999999784,1.0
